Longitude,Latitude,Mean,Standard_Deviation,Max_Precipitation,New_Mean,New_Standard_Deviation,Elevation,Km,a,b,Estimated_FF,Estimated_PMP
71.625,21.625,70.42203125,37.05801563,196.91,68.41428571,33.72103473,107,3.810550753,9.02,-0.0035,7.049574248377404,308.1409693112481
71.625,21.875,69.969375,38.0395473,179.84,68.22539683,35.71165209,61,3.125439364,12.6,-0.0064,8.051777012448154,357.5116343748081
71.625,22.125,78.57234375,49.32536457,218.26,76.35507937,46.44318871,94,3.055451716,13.9,-0.0074,7.771424620280346,439.50208393522024
71.625,22.375,70.51109375,37.14030005,169.09,68.94634921,35.27885946,95,2.838630623,13.9,-0.0074,8.249121801575145,361.53070245619153
71.625,22.625,81.72671875,52.07136605,251.85,79.02634921,47.83072199,77,3.613235251,16.2,-0.0092,7.637920877871452,447.05398884108615
71.625,22.875,77.8059375,45.09114376,221.16,75.53047619,41.64264753,64,3.497124521,16.0,-0.0096,7.581050073925896,393.5009336357765
71.625,23.125,79.26484375,47.35158518,234.94,76.79380952,43.43936016,8,3.640619703,14.8,-0.0082,7.726496007938352,414.8988866136363
71.625,23.375,78.6228125,51.32189422,273.37,75.5315873,45.43327262,12,4.354482988,14.8,-0.0082,7.767280617711652,431.5157903205355
71.625,23.625,84.21625,58.72493214,334.47,80.24396825,49.93495962,18,5.091143233,16.9,-0.0098,7.403807329827337,453.9250700491881
71.625,23.875,87.57625,62.01880558,399.38,82.62698413,48.3703447,32,6.548496146,18.3,-0.0109,7.045012607015755,428.34593821719767
71.625,24.125,85.33328125,61.21227652,378.39,80.6815873,49.20944683,40,6.049822379,7.77,-0.0025,6.277281227946305,394.23481807358075
71.625,24.375,79.37140625,48.88563158,258.68,76.5252381,43.6954838,46,4.168732008,63.9,-0.0246,9.068281429640116,475.61435055268055
71.625,24.625,81.1290625,52.97083778,261.56,78.26507937,48.22337962,47,3.800955513,7.51,-0.0014,6.703667591046638,404.402569589333
71.625,24.875,79.69015625,48.00060978,234.99,77.22507937,44.17836844,29,3.571089794,7.51,-0.0014,6.71718553108166,376.4444535219626
71.625,25.125,67.858125,42.21159104,231.94,65.25365079,37.09408246,69,4.493610252,7.51,-0.0014,6.829381347450609,321.1877598531188
71.625,25.375,57.08296875,40.59282917,222.34,54.45984127,35.12210024,84,4.779900905,7.51,-0.0014,6.933185041228253,300.59098875048727
71.625,25.625,52.8165625,40.45986604,203.69,50.42174603,35.999105,146,4.257557347,7.51,-0.0014,6.974720660809807,303.90026391416166
71.625,25.875,48.80484375,36.24699056,211.43,46.22349206,30.13706852,153,5.481837354,7.51,-0.0014,7.014003737116708,260.18635497502225
71.625,26.125,40.68609375,24.48356908,148.83,38.96952381,20.50309651,203,5.358238261,7.51,-0.0014,7.094181453891326,186.13878075858597
71.625,26.375,36.82328125,20.92987384,127.93,35.37714286,17.63997466,249,5.246768145,9.04,-0.0051,7.492184720887923,168.98522987450212
71.625,26.625,39.28359375,23.58941165,135.82,37.75126984,20.37203931,287,4.813888716,9.21,-0.0059,7.304690288734058,188.09503145946547
71.625,26.875,45.71421875,30.400699,157.23,43.94412698,27.17252269,254,4.169133441,9.8,-0.0078,6.860713735671766,232.13711840213574
71.625,27.125,43.08546875,28.56647013,142.86,41.50174603,25.85484312,199,3.920281144,9.8,-0.0078,7.002839638410366,224.14278899561754
71.625,27.375,37.4221875,22.77198124,120.43,36.10460317,20.3884396,191,4.135941665,9.8,-0.0078,7.319114298476348,186.6475072999814
71.625,27.625,41.03625,28.13215939,146.32,39.36507937,25.00481286,132,4.277373369,15.0,-0.0169,7.497259667449734,228.50382494740646
71.625,27.875,36.36953125,16.20816176,67.62,35.87349206,15.84698421,117,2.003315427,16.2,-0.0186,8.23619084534365,166.88831752670737
71.875,21.125,75.9603125,29.6822599,174.04,74.40349206,27.20119682,23,3.662945737,9.02,-0.0035,6.914241294687163,264.03595081775717
71.875,21.375,72.504375,38.53116015,204.22,70.41365079,35.04945088,115,3.817644666,13.7,-0.0073,8.069680539654701,355.34224669191934
71.875,21.625,74.305625,40.99527777,216.73,72.04492063,37.15102963,134,3.894510618,12.8,-0.0066,7.8383475928162,365.50830867095385
71.875,21.875,71.59265625,35.66652064,173.5,69.97507937,33.53853381,14,3.086745569,9.02,-0.0035,7.020749910567619,307.05831449712656
71.875,22.125,85.08578125,52.67149845,222.09,82.91111111,50.15630442,28,2.774903185,13.9,-0.0074,7.40573025169567,456.52984220645124
71.875,22.375,99.57046875,74.02938277,304.62,96.31571429,69.92395787,38,2.979011658,13.9,-0.0074,6.6529966111415995,564.7743234967179
71.875,22.625,81.68046875,50.26218765,232.3,79.28968254,46.9102585,29,3.261766666,16.2,-0.0092,7.641171504726806,440.12979927956843
71.875,22.875,85.22984375,53.98599363,261.84,82.42650794,49.57613283,22,3.618948914,14.8,-0.0082,7.357663786354871,449.99436094080977
71.875,23.125,85.1759375,56.67621811,298.28,81.79333333,50.30797352,19,4.303227729,14.8,-0.0082,7.3609168225943025,455.4887460939967
71.875,23.375,74.79203125,44.48857126,250.13,72.00888889,38.92188278,30,4.576374481,14.8,-0.0082,8.015142175006282,386.7564554506287
71.875,23.625,83.005625,57.57624659,343.77,78.86650794,47.6568677,37,5.558558606,16.9,-0.0098,7.492170162837507,440.05898723623454
71.875,23.875,87.18109375,62.77150615,412.79,82.01269841,47.8875554,45,6.90737497,18.3,-0.0109,7.07542235079062,426.00577355188403
71.875,24.125,90.81890625,62.96434038,375.59,86.29873016,52.15159997,76,5.547121661,7.77,-0.0025,6.191781813040676,413.7302344652187
71.875,24.375,77.5484375,42.97184886,228.06,75.15936508,38.86643661,101,3.934001886,6.83,-0.0004,6.621389873437648,334.89826728606033
71.875,24.625,78.1425,45.48129815,231.4,75.70984127,41.50471733,92,3.751143696,7.51,-0.0014,6.73175556179833,357.542111727095
71.875,24.875,75.60890625,45.94645818,232.42,73.11984127,41.81001951,67,3.810095297,7.51,-0.0014,6.7556757068151985,358.06383935517647
71.875,25.125,67.78890625,39.78254046,227.3,65.25698413,34.60479252,54,4.68267555,7.51,-0.0014,6.830043189254596,304.14113371679434
71.875,25.375,57.9940625,39.43807764,224.6,55.34952381,33.65205522,64,5.029424655,7.51,-0.0014,6.924347184725461,291.01257632283273
71.875,25.625,49.4303125,32.34062229,164.59,47.60238095,29.13198121,106,4.01577971,7.51,-0.0014,7.007864569199435,253.58329145214265
71.875,25.875,45.794375,29.18523037,140.56,44.29015873,26.84189432,146,3.586551684,7.51,-0.0014,7.043627735437989,234.8586863040474
71.875,26.125,41.74796875,22.59788653,122.66,40.46365079,20.32742024,178,4.04361932,7.51,-0.0014,7.0836429017658595,185.74015484428764
71.875,26.375,39.435625,21.1747522,126.96,38.04634921,18.21981159,204,4.880053252,9.04,-0.0051,7.393028687328856,174.13521476259677
71.875,26.625,41.01671875,23.26947934,137.03,39.49269841,20.03533325,230,4.868264499,9.21,-0.0059,7.230377224039708,185.87973595684548
71.875,26.875,45.53765625,29.29215871,164.61,43.64761905,25.35797102,252,4.770191623,9.8,-0.0078,6.870168734027988,219.75119590999182
71.875,27.125,42.79046875,27.35457317,135.32,41.32174603,24.94178514,242,3.768705946,9.8,-0.0078,7.01897172526653,217.8561534253329
71.875,27.375,41.26953125,27.22206575,142.85,39.65714286,24.21603709,205,4.261343703,9.8,-0.0078,7.102735857914292,213.26964622572547
71.875,27.625,45.45828125,33.31665164,166.79,43.53238095,29.83683005,147,4.131056108,15.0,-0.0169,6.957395871768056,253.04491946651507
71.875,27.875,46.804375,35.77731604,183.0,44.64253968,31.64218733,131,4.372563087,16.2,-0.0186,6.783206106447512,261.4398533182121
72.125,21.375,65.30703125,19.1457047,125.57,64.35047619,17.71486789,29,3.455827286,9.02,-0.0035,7.176915715612623,192.44514500974242
72.125,21.625,60.2246875,25.50879811,187.53,58.20396825,19.99239185,87,6.468762353,12.8,-0.0066,8.601720431491904,232.19365295053723
72.125,21.875,58.0325,30.29177343,212.15,55.58619048,23.43401255,7,6.681049999,9.02,-0.0035,7.3619922634085935,230.55351909371987
72.125,22.125,97.37078125,63.36441032,284.81,94.39555556,59.26426812,10,3.212972175,13.9,-0.0074,6.762178212159982,498.12632389067136
72.125,22.375,102.9496875,74.36312937,290.6,99.97111111,71.06228321,8,2.68256071,13.9,-0.0074,6.488693187851079,564.0510404778712
72.125,22.625,85.66703125,52.92890585,252.39,83.02063492,48.96650254,10,3.458882221,16.2,-0.0092,7.36599806064637,446.3541939962755
72.125,22.875,89.564375,54.65036416,289.2,86.39555556,48.9021367,15,4.147148941,14.8,-0.0082,7.100742143016236,436.80583794923086
72.125,23.125,88.740625,53.33016047,307.31,85.27126984,46.03172103,28,4.82360262,14.8,-0.0082,7.148868237890559,417.81533340680585
72.125,23.375,80.6546875,42.88794681,248.42,77.99174603,37.61292279,46,4.531109027,14.8,-0.0082,7.638939183954246,367.9775172235767
72.125,23.625,88.7796875,58.19621927,337.78,84.82730159,49.40437212,54,5.120046821,16.9,-0.0098,7.079991339206965,438.562214228558
72.125,23.875,93.98515625,68.36312049,403.98,89.06460317,56.55210975,79,5.568587949,18.3,-0.0109,6.569665097699899,465.51357787586915
72.125,24.125,101.2451563,74.39416356,402.83,96.45809524,64.4648714,123,4.752540386,7.77,-0.0025,6.032474392770544,490.1278422537463
72.125,24.375,85.72140625,50.10183928,242.91,83.22634921,46.38554555,152,3.442530403,6.83,-0.0004,6.599778653243884,391.8557395899618
72.125,24.625,77.81375,45.13650928,218.25,75.58460317,41.85236576,174,3.408777359,7.51,-0.0014,6.734854565399147,359.68334661149095
72.125,24.875,73.30546875,38.71475938,198.37,71.32031746,35.6428218,184,3.564523686,7.51,-0.0014,6.7774966596107244,314.8745744386003
72.125,25.125,70.35078125,36.52420209,200.33,68.28761905,32.90543067,88,4.012783856,7.51,-0.0014,6.805590263551545,294.2916598357224
72.125,25.375,60.72609375,35.75940757,196.15,58.57650794,31.6750152,104,4.343281012,7.51,-0.0014,6.89791322378442,279.2175999616525
72.125,25.625,59.291875,38.88093174,193.27,57.1652381,35.30265015,109,3.855369536,7.51,-0.0014,6.911777501285101,303.2959380425091
72.125,25.875,54.02984375,37.85859833,168.5,52.21285714,35.28075479,103,3.296050313,7.51,-0.0014,6.962883499997116,299.68562914473523
72.125,26.125,45.45328125,28.8663231,138.61,43.97460317,26.58111633,171,3.56024915,7.51,-0.0014,7.046992091023558,232.77019779808714
72.125,26.375,47.71640625,30.55835628,170.66,45.76492063,26.5500399,219,4.704139046,9.04,-0.0051,7.087307459870918,235.88470209314053
72.125,26.625,39.97703125,22.28460039,129.67,38.55333333,19.35880678,249,4.706729485,9.21,-0.0059,7.274865798109973,180.80975258604144
72.125,26.875,39.55078125,21.50768855,117.52,38.3131746,19.28461364,257,4.107254979,9.8,-0.0078,7.198598051020584,178.37296341358896
72.125,27.125,43.05859375,28.54575745,153.79,41.30095238,25.10137754,242,4.481389415,9.8,-0.0078,7.004307762541952,218.87636730391822
72.125,27.375,45.736875,32.49891719,154.89,44.00428571,29.67869562,225,3.736205786,9.8,-0.0078,6.859501426038367,249.31792992834863
72.125,27.625,49.95109375,38.07551022,193.62,47.67063492,33.76277206,166,4.322789752,15.0,-0.0169,6.448688112613669,267.6766805822069
72.125,27.875,47.0475,35.63912281,191.38,44.75650794,30.89328217,150,4.746128665,16.2,-0.0186,6.752600853079538,255.65750353556888
72.125,28.125,44.2625,33.52965329,185.96,42.01333333,28.60633929,129,5.031984876,16.2,-0.0186,7.1116105861796015,247.69964532660947
72.375,22.375,60.27171875,24.97875889,126.61,59.21873016,23.72509096,0,2.840506279,13.9,-0.0074,8.898459050787764,271.38846913377495
72.375,22.625,93.7546875,54.51603571,270.17,90.95444444,50.17295695,12,3.571955222,16.2,-0.0092,6.837814186857815,436.8280443293164
72.375,22.875,96.4628125,56.49083754,315.16,92.99142857,49.70549789,22,4.46969814,14.8,-0.0082,6.710222556183046,429.9977656077868
72.375,23.125,95.41875,52.25083485,296.68,92.22412698,46.04699789,49,4.440156414,14.8,-0.0082,6.767917488201858,407.06103229892506
72.375,23.375,88.11828125,45.55487685,258.38,85.41571429,40.50604481,73,4.270085775,14.8,-0.0082,7.18544372329747,379.17218668562055
72.375,23.625,88.536875,51.9885814,287.0,85.38666667,45.94116216,90,4.388511823,16.9,-0.0098,7.096858681586747,414.57481051738057
72.375,23.875,88.9259375,57.90775277,303.1,85.52634921,51.6417864,125,4.213131767,18.3,-0.0109,6.942127898210487,447.4298235808669
72.375,24.125,89.5359375,50.01781169,244.74,87.07238095,46.4011768,187,3.397922853,77.7,-0.0252,8.138042177687714,467.15067139274464
72.375,24.375,90.18421875,50.7759669,253.09,87.5984127,46.81018541,211,3.5353756,6.83,-0.0004,6.5880077327835425,398.5700822041114
72.375,24.625,89.8309375,51.25208705,258.42,87.15492063,47.01237125,290,3.642978961,7.51,-0.0014,6.622494775590987,401.1701204912689
72.375,24.875,77.54015625,42.13669647,219.26,75.29063492,38.46844928,247,3.742531029,7.51,-0.0014,6.737434719270136,336.7188220255543
72.375,25.125,67.3875,36.18140549,193.38,65.38761905,32.77047223,145,3.905722813,7.51,-0.0014,6.8338825387842945,291.3370579603126
72.375,25.375,67.05390625,39.48692171,202.78,64.89952381,35.87365587,143,3.843502226,7.51,-0.0014,6.837074920901815,312.32477911983915
72.375,25.625,64.29,39.47936724,186.36,62.35238095,36.64806843,193,3.383742291,7.51,-0.0014,6.86358201977126,315.8270235354948
72.375,25.875,56.3325,36.79838949,167.28,54.57142857,34.30929343,122,3.285074106,7.51,-0.0014,6.940473263461903,294.4552337391841
72.375,26.125,45.2484375,27.27964369,133.7,43.84444444,25.09650869,129,3.580400631,7.51,-0.0014,7.049013326036461,222.15406169279984
72.375,26.375,47.75765625,29.27887991,149.69,46.13968254,26.52014903,244,3.90459033,9.04,-0.0051,7.085816624386804,235.67456912798957
72.375,26.625,38.5984375,20.81188507,115.4,37.37936508,18.57140026,282,4.201117516,9.21,-0.0059,7.334278692660547,174.80626271978855
72.375,26.875,39.37734375,22.63182226,126.02,38.00206349,19.98199683,281,4.404861899,9.8,-0.0078,7.20834299450097,183.41443061567108
72.375,27.125,46.64484375,33.26588389,184.15,44.46222222,28.6233971,232,4.880195641,9.8,-0.0078,6.811092985546512,241.60146296032238
72.375,27.375,46.4640625,33.74237783,174.15,44.43730159,29.89521075,203,4.338912325,9.8,-0.0078,6.820704039847377,250.37044723461372
72.375,27.625,48.9009375,35.78196917,172.63,46.93698413,32.4625492,188,3.871939172,15.0,-0.0169,6.564158746511902,261.99026376525296
72.375,27.875,43.71125,31.29615095,157.65,41.90269841,28.02964339,161,4.129460371,16.2,-0.0186,7.184902807059691,245.10151347369313
72.375,28.125,38.20296875,23.57090849,126.56,36.80047619,20.94085757,143,4.28633467,16.2,-0.0186,7.9600559083074325,204.89336577510292
72.375,28.375,37.5540625,19.80209235,103.33,36.51,18.1268524,118,3.686243951,16.2,-0.0186,8.05671318350523,183.59691320653343
72.375,28.625,37.15078125,21.65986173,103.43,36.09873016,20.14349755,129,3.342580883,16.2,-0.0186,8.117374066028901,200.6630858614867
72.625,21.125,76.4025,25.46233241,192.67,74.55698413,20.99147171,1,5.626714387,13.7,-0.0073,7.843283675487682,241.0445673875045
72.625,21.375,73.98046875,29.45029252,237.15,71.39047619,21.25490005,5,7.798649885,8.45,-0.003,6.768131387208298,217.8364249103802
72.625,21.875,61.1196875,25.67833936,187.36,59.11587302,20.31910374,7,6.311505106,9.02,-0.0035,7.282873004441136,209.10113960248492
72.625,22.125,61.34515625,26.57163719,171.67,59.59396825,22.82526834,12,4.910173676,13.9,-0.0074,8.828054693974183,262.8478735601573
72.625,22.375,62.71015625,26.42849406,158.87,61.18380952,23.67380519,12,4.126340894,13.9,-0.0074,8.739331365053372,269.6033844771303
72.625,22.625,95.225,46.60469752,223.87,93.18301587,44.04104041,27,2.967390936,16.2,-0.0092,6.7459426970134215,392.32333492271243
72.625,22.875,103.4028125,56.20549869,273.13,100.7087302,52.3897391,29,3.291126713,14.8,-0.0082,6.339019593676688,435.5023951625097
72.625,23.125,95.63453125,51.60907923,270.57,92.85777778,47.0352183,59,3.77827995,14.8,-0.0082,6.755952880945743,413.4022498297969
72.625,23.375,84.85578125,39.22244832,223.2,82.65984127,35.41471098,93,3.96841185,14.8,-0.0082,7.380266687817213,346.2257929543685
72.625,23.625,90.61921875,52.39004436,292.28,87.41825397,46.17930755,127,4.43622386,16.9,-0.0098,6.953501030804295,411.72708140075355
72.625,23.875,89.16453125,50.54745768,265.59,86.36412698,45.75693233,164,3.916911906,18.3,-0.0109,6.9240971576155,405.98997633735775
72.625,24.125,90.0815625,49.89375068,256.04,87.44730159,45.65942696,234,3.692396283,77.7,-0.0252,8.02691188990393,456.58575965142404
72.625,24.375,91.35703125,50.32138585,267.95,88.55396825,45.49261271,232,3.943410173,6.83,-0.0004,6.58491785848121,390.92214911304825
72.625,24.625,98.01671875,56.6307046,301.23,94.79111111,50.91219098,263,4.054802689,7.51,-0.0014,6.547033586635383,431.34054306525496
72.625,24.875,84.5153125,46.34627503,254.24,81.82126984,41.44356007,284,4.160326233,7.51,-0.0014,6.671962391507152,361.0251866572075
72.625,25.125,67.8346875,33.80782338,175.28,66.12920635,31.22429606,174,3.495700702,7.51,-0.0014,6.829605440202574,281.08430973787176
72.625,25.375,71.91890625,42.37699203,216.63,69.62190476,38.55692612,159,3.812754543,7.51,-0.0014,6.790665829185987,333.74610693153267
72.625,25.625,64.38859375,40.60094476,198.31,62.26285714,37.22098851,142,3.655119015,7.51,-0.0014,6.862634696347216,319.82264093106704
72.625,25.875,54.3971875,32.32787402,155.07,52.79920635,29.97087572,145,3.412339186,7.51,-0.0014,6.959303540199136,262.97360900106435
72.625,26.125,48.581875,22.4273208,110.82,47.59396825,21.17798809,159,2.985459784,7.51,-0.0014,7.01619354398394,197.17073831162676
72.625,26.375,46.75921875,21.25698211,108.49,45.77936508,19.93951886,218,3.145042534,9.04,-0.0051,7.121989843490402,188.76826955500533
72.625,26.625,43.85984375,19.84168477,98.38,42.99444444,18.76195405,272,2.952014241,9.21,-0.0059,7.110103297155805,177.25927510199074
72.625,26.875,41.53,20.56107373,107.25,40.4868254,18.96898905,300,3.519595822,9.8,-0.0078,7.08832018901691,175.9882680483557
72.625,27.125,39.95140625,24.20128534,135.12,38.44079365,21.18854043,252,4.562806328,9.8,-0.0078,7.176138441947564,192.00330575848315
72.625,27.375,40.39109375,26.38535911,140.83,38.7968254,23.33601303,224,4.372348201,9.8,-0.0078,7.1515695809557815,207.28021467613576
72.625,27.625,36.52625,21.70672437,107.77,35.39539683,19.92023872,230,3.633219672,15.0,-0.0168,8.120641886429665,198.29137493731005
72.625,27.875,35.3253125,17.17217353,90.56,34.44857143,15.82305409,193,3.546181934,16.6,-0.0191,8.454418690219242,169.10003673484601
72.625,28.125,36.77375,16.55326908,89.84,35.93142857,15.26275692,171,3.532033676,16.2,-0.0186,8.174499504666256,161.53914888238148
72.625,28.375,38.4659375,18.62256173,100.14,37.48698413,17.05784813,153,3.672973014,18.7,-0.0217,8.115799197604952,176.90400766632112
72.625,28.625,37.25546875,20.64907065,104.17,36.19333333,18.99872878,127,3.577958686,16.2,-0.0186,8.101583395402182,191.17525436779755
72.625,28.875,35.73546875,16.11192725,84.09,34.96793651,15.03369466,138,3.267464493,13.3,-0.0143,7.978471343149331,155.68137077646713
72.625,35.875,31.8309375,9.311203218,57.3,31.42666667,8.809928382,4771,2.9368381,13.2,-0.0122,8.952021673558576,110.69760731816285
72.625,36.125,114.524375,92.35256194,400.73,109.9814286,85.69434868,4520,3.39285584,13.2,-0.0122,3.264215488201793,394.2491952126209
72.875,19.125,131.4934375,59.79243232,303.63,128.7611111,56.16123447,28,3.113693823,13.2,-0.0068,5.398177813029737,434.6617673683148
72.875,19.375,171.91625,95.05439162,564.1,165.6911111,81.84500445,107,4.867846139,13.2,-0.0068,4.100817440594547,507.5476716740983
